type	id	name	lon	lat	timestamp	n_tags	tag_key	tag_value
node	4821146769	El Niágara	-82.407562	23.1313341	2017-04-27 19:33:54+00:00	8	name	El Niágara
node	4821146769	El Niágara	-82.407562	23.1313341	2017-04-27 19:33:54+00:00	8	outdoor_seating	no
node	4821146769	El Niágara	-82.407562	23.1313341	2017-04-27 19:33:54+00:00	8	takeaway	no
node	4821146770	"Peluquería ""Él y Ella"""	-82.4074531	23.1323537	2017-08-31 12:09:48+00:00	4	addr:city	La Habana
node	4821146770	"Peluquería ""Él y Ella"""	-82.4074531	23.1323537	2017-08-31 12:09:48+00:00	4	addr:street	Calzada (7ma)
node	4821146770	"Peluquería ""Él y Ella"""	-82.4074531	23.1323537	2017-08-31 12:09:48+00:00	4	name	"Peluquería ""Él y Ella"""
node	4821146770	"Peluquería ""Él y Ella"""	-82.4074531	23.1323537	2017-08-31 12:09:48+00:00	4	shop	hairdresser
node	4821146771	Barbería	-82.4010647	23.137325	2017-04-27 19:33:54+00:00	4	addr:city	La Habana
node	4821146771	Barbería	-82.4010647	23.137325	2017-04-27 19:33:54+00:00	4	addr:street	Calzada (7ma)
node	4821146771	Barbería	-82.4010647	23.137325	2017-04-27 19:33:54+00:00	4	name	Barbería
node	4821146771	Barbería	-82.4010647	23.137325	2017-04-27 19:33:54+00:00	4	shop	hairdresser
node	4821146773		-82.4000749	23.1372681	2022-02-06 18:30:18+00:00	3	addr:city	La Habana
node	4821146773		-82.4000749	23.1372681	2022-02-06 18:30:18+00:00	3	addr:street	Paseo
node	4821146773		-82.4000749	23.1372681	2022-02-06 18:30:18+00:00	3	shop	hairdresser
node	4831561135	Consultorio Médico de la Familia #14	-82.3960886	23.1184431	2022-09-14 17:35:26+00:00	4	addr:city	La Habana
node	4831561135	Consultorio Médico de la Familia #14	-82.3960886	23.1184431	2022-09-14 17:35:26+00:00	4	amenity	doctors
node	4831561135	Consultorio Médico de la Familia #14	-82.3960886	23.1184431	2022-09-14 17:35:26+00:00	4	healthcare	doctor
node	4831561135	Consultorio Médico de la Familia #14	-82.3960886	23.1184431	2022-09-14 17:35:26+00:00	4	name	Consultorio Médico de la Familia #14
node	4831561136	Consultorio médico de la familia #15	-82.3961458	23.1183703	2022-09-14 17:35:26+00:00	4	addr:city	La Habana
node	4831561136	Consultorio médico de la familia #15	-82.3961458	23.1183703	2022-09-14 17:35:26+00:00	4	amenity	doctors
node	4831561136	Consultorio médico de la familia #15	-82.3961458	23.1183703	2022-09-14 17:35:26+00:00	4	healthcare	doctor
node	4831561136	Consultorio médico de la familia #15	-82.3961458	23.1183703	2022-09-14 17:35:26+00:00	4	name	Consultorio médico de la familia #15
node	4831561137	Consultorio Médico de la Familia	-82.4086915	23.1305751	2017-07-22 06:45:56+00:00	4	addr:city	La Habana
node	4831561137	Consultorio Médico de la Familia	-82.4086915	23.1305751	2017-07-22 06:45:56+00:00	4	addr:street	Calle 20
node	4831561137	Consultorio Médico de la Familia	-82.4086915	23.1305751	2017-07-22 06:45:56+00:00	4	amenity	doctors
node	4831561137	Consultorio Médico de la Familia	-82.4086915	23.1305751	2017-07-22 06:45:56+00:00	4	name	Consultorio Médico de la Familia
node	4831561138	Consultorio médico de la familia	-82.4068503	23.1314117	2022-09-04 22:54:44+00:00	5	addr:city	La Habana
node	4831561138	Consultorio médico de la familia	-82.4068503	23.1314117	2022-09-04 22:54:44+00:00	5	addr:street	9na. (Línea)
node	4831561138	Consultorio médico de la familia	-82.4068503	23.1314117	2022-09-04 22:54:44+00:00	5	amenity	doctors
node	4831561138	Consultorio médico de la familia	-82.4068503	23.1314117	2022-09-04 22:54:44+00:00	5	healthcare	doctor
node	4831561138	Consultorio médico de la familia	-82.4068503	23.1314117	2022-09-04 22:54:44+00:00	5	name	Consultorio médico de la familia
node	4831561139	Consultorio médico de la familia	-82.4072505	23.1321344	2022-09-04 22:54:44+00:00	5	addr:city	La Habana
node	4831561139	Consultorio médico de la familia	-82.4072505	23.1321344	2022-09-04 22:54:44+00:00	5	addr:street	Calle 16
node	4831561139	Consultorio médico de la familia	-82.4072505	23.1321344	2022-09-04 22:54:44+00:00	5	amenity	doctors
node	4831561139	Consultorio médico de la familia	-82.4072505	23.1321344	2022-09-04 22:54:44+00:00	5	healthcare	doctor
node	4831561139	Consultorio médico de la familia	-82.4072505	23.1321344	2022-09-04 22:54:44+00:00	5	name	Consultorio médico de la familia
node	4831561140	Consultorio médico de la familia	-82.4083766	23.1292586	2022-09-03 19:21:26+00:00	5	addr:city	La Habana
node	4831561140	Consultorio médico de la familia	-82.4083766	23.1292586	2022-09-03 19:21:26+00:00	5	addr:street	Calle 11
node	4831561140	Consultorio médico de la familia	-82.4083766	23.1292586	2022-09-03 19:21:26+00:00	5	amenity	doctors
node	4831561140	Consultorio médico de la familia	-82.4083766	23.1292586	2022-09-03 19:21:26+00:00	5	healthcare	doctor
node	4831561140	Consultorio médico de la familia	-82.4083766	23.1292586	2022-09-03 19:21:26+00:00	5	name	Consultorio médico de la familia
node	4835797298	Ministerio de la Industria Alimentaria	-82.4147205	23.1067069	2017-05-05 00:56:33+00:00	4	addr:city	La Habana
node	4835797298	Ministerio de la Industria Alimentaria	-82.4147205	23.1067069	2017-05-05 00:56:33+00:00	4	addr:street	Avenida 41
node	4835797298	Ministerio de la Industria Alimentaria	-82.4147205	23.1067069	2017-05-05 00:56:33+00:00	4	name	Ministerio de la Industria Alimentaria
node	4835797298	Ministerio de la Industria Alimentaria	-82.4147205	23.1067069	2017-05-05 00:56:33+00:00	4	office	government
node	4837051008	Bodega Lombillo y Panorama (U-261)	-82.3933259	23.1179628	2022-10-25 16:35:03+00:00	5	addr:city	La Habana
node	4837051008	Bodega Lombillo y Panorama (U-261)	-82.3933259	23.1179628	2022-10-25 16:35:03+00:00	5	addr:street	Lombillo
node	4837051008	Bodega Lombillo y Panorama (U-261)	-82.3933259	23.1179628	2022-10-25 16:35:03+00:00	5	name	Bodega Lombillo y Panorama (U-261)
node	4837051008	Bodega Lombillo y Panorama (U-261)	-82.3933259	23.1179628	2022-10-25 16:35:03+00:00	5	operator	MINCIN
node	4837051008	Bodega Lombillo y Panorama (U-261)	-82.3933259	23.1179628	2022-10-25 16:35:03+00:00	5	shop	convenience
node	4837051009		-82.4077752	23.1315058	2017-05-05 15:52:03+00:00	3	addr:city	La Habana
node	4837051009		-82.4077752	23.1315058	2017-05-05 15:52:03+00:00	3	addr:street	Calle 18
node	4837051009		-82.4077752	23.1315058	2017-05-05 15:52:03+00:00	3	shop	butcher
node	4837051015	Supermercado Sumesa	-82.4057605	23.1304552	2022-10-25 16:35:03+00:00	5	addr:city	La Habana
node	4837051015	Supermercado Sumesa	-82.4057605	23.1304552	2022-10-25 16:35:03+00:00	5	addr:street	Calle 16
node	4837051015	Supermercado Sumesa	-82.4057605	23.1304552	2022-10-25 16:35:03+00:00	5	name	Supermercado Sumesa
node	4837051015	Supermercado Sumesa	-82.4057605	23.1304552	2022-10-25 16:35:03+00:00	5	operator	MINCIN
node	4837051015	Supermercado Sumesa	-82.4057605	23.1304552	2022-10-25 16:35:03+00:00	5	shop	supermarket
node	4837051016	Hogar de ancianos Celia Sánchez Manduley	-82.4041967	23.1311089	2017-05-05 15:52:03+00:00	6	addr:city	La Habana
node	4837051016	Hogar de ancianos Celia Sánchez Manduley	-82.4041967	23.1311089	2017-05-05 15:52:03+00:00	6	addr:street	Calle 13
node	4837051016	Hogar de ancianos Celia Sánchez Manduley	-82.4041967	23.1311089	2017-05-05 15:52:03+00:00	6	amenity	social_facility
node	4837051016	Hogar de ancianos Celia Sánchez Manduley	-82.4041967	23.1311089	2017-05-05 15:52:03+00:00	6	name	Hogar de ancianos Celia Sánchez Manduley
node	4837051016	Hogar de ancianos Celia Sánchez Manduley	-82.4041967	23.1311089	2017-05-05 15:52:03+00:00	6	social_facility	group_home
node	4837051016	Hogar de ancianos Celia Sánchez Manduley	-82.4041967	23.1311089	2017-05-05 15:52:03+00:00	6	social_facility:for	senior
node	4844557974	Casa Lourdes Havana 1913	-82.3549696	23.1357945	2018-03-07 12:21:53+00:00	9	addr:city	La Habana
node	4844557974	Casa Lourdes Havana 1913	-82.3549696	23.1357945	2018-03-07 12:21:53+00:00	9	addr:housenumber	361
node	4844557974	Casa Lourdes Havana 1913	-82.3549696	23.1357945	2018-03-07 12:21:53+00:00	9	addr:street	Brasil (Teniente Rey)
node	4844557974	Casa Lourdes Havana 1913	-82.3549696	23.1357945	2018-03-07 12:21:53+00:00	9	name	Casa Lourdes Havana 1913
node	4844557974	Casa Lourdes Havana 1913	-82.3549696	23.1357945	2018-03-07 12:21:53+00:00	9	name:ja	Lourdes Havana 1913
node	4844557974	Casa Lourdes Havana 1913	-82.3549696	23.1357945	2018-03-07 12:21:53+00:00	9	name:ja_kana	ホテル
node	4844557974	Casa Lourdes Havana 1913	-82.3549696	23.1357945	2018-03-07 12:21:53+00:00	9	operator	Lourdes y Jose
node	4844557974	Casa Lourdes Havana 1913	-82.3549696	23.1357945	2018-03-07 12:21:53+00:00	9	rooms	4
node	4844557974	Casa Lourdes Havana 1913	-82.3549696	23.1357945	2018-03-07 12:21:53+00:00	9	tourism	guest_house
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	addr:city	La Habana
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	addr:housenumber	309
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	addr:street	282
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	internet_access	yes
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	internet_access:fee	yes
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	name	Ocean Villa
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	operator	SunnyTrips
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	rooms	2
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	smoking	outside
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	tourism	guest_house
node	4858506515	Ocean Villa	-82.5082837	23.0804221	2017-10-31 22:33:31+00:00	11	website	https://www.airbnb.es/rooms/17495731
node	4880675944	Cristy y Valois	-82.3987472	23.1174572	2022-09-21 18:47:08+00:00	10	addr:city	La Habana
node	4880675944	Cristy y Valois	-82.3987472	23.1174572	2022-09-21 18:47:08+00:00	10	addr:housenumber	717
node	4880675944	Cristy y Valois	-82.3987472	23.1174572	2022-09-21 18:47:08+00:00	10	addr:postcode	10400
node	4880675944	Cristy y Valois	-82.3987472	23.1174572	2022-09-21 18:47:08+00:00	10	description	Ubicado en la parte superior de la casa, dispone de  entrada lateral independiente que les permite combinar su privacidad con una atención personal.Cuenta con sala, cocina/comedor,cama matrimonial, aire acondicionado, ventilador,TV y otras comodidades.
node	4880675944	Cristy y Valois	-82.3987472	23.1174572	2022-09-21 18:47:08+00:00	10	email	dannenberg@nauta.cu
node	4880675944	Cristy y Valois	-82.3987472	23.1174572	2022-09-21 18:47:08+00:00	10	internet_access	no
node	4880675944	Cristy y Valois	-82.3987472	23.1174572	2022-09-21 18:47:08+00:00	10	name	Cristy y Valois
node	4880675944	Cristy y Valois	-82.3987472	23.1174572	2022-09-21 18:47:08+00:00	10	rooms	-1
node	4880675944	Cristy y Valois	-82.3987472	23.1174572	2022-09-21 18:47:08+00:00	10	smoking	outside
node	4880675944	Cristy y Valois	-82.3987472	23.1174572	2022-09-21 18:47:08+00:00	10	tourism	guest_house
node	4884728740	Sanatorio San Juan de Dios	-82.3786401	23.0462335	2017-05-30 03:28:29+00:00	4	addr:city	La Habana
node	4884728740	Sanatorio San Juan de Dios	-82.3786401	23.0462335	2017-05-30 03:28:29+00:00	4	addr:street	Avenida San Francisco (calle 100)
node	4884728740	Sanatorio San Juan de Dios	-82.3786401	23.0462335	2017-05-30 03:28:29+00:00	4	amenity	clinic
node	4884728740	Sanatorio San Juan de Dios	-82.3786401	23.0462335	2017-05-30 03:28:29+00:00	4	name	Sanatorio San Juan de Dios
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	addr:city	La Habana
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	addr:housenumber	1C09
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	addr:street	Pezuela
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	internet_access	wlan
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	internet_access:fee	no
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	name	Hostal Las Mirandas
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	operator	Miranda
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	phone	+5358237379
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	rooms	4
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	smoking	isolated
node	4900319126	Hostal Las Mirandas	-82.2961264	23.166785	2022-02-03 22:03:57+00:00	11	tourism	hostel
node	4902442624	Memorial José Martí	-82.3866502	23.1228871	2022-07-12 19:37:46+00:00	9	addr:city	La Habana
node	4902442624	Memorial José Martí	-82.3866502	23.1228871	2022-07-12 19:37:46+00:00	9	addr:street	Plaza de la Revolución
node	4902442624	Memorial José Martí	-82.3866502	23.1228871	2022-07-12 19:37:46+00:00	9	email	memorial@enet.cu
node	4902442624	Memorial José Martí	-82.3866502	23.1228871	2022-07-12 19:37:46+00:00	9	museum	person
node	4902442624	Memorial José Martí	-82.3866502	23.1228871	2022-07-12 19:37:46+00:00	9	name	Memorial José Martí
node	4902442624	Memorial José Martí	-82.3866502	23.1228871	2022-07-12 19:37:46+00:00	9	name:ko	호세 마르티 기념탑
node	4902442624	Memorial José Martí	-82.3866502	23.1228871	2022-07-12 19:37:46+00:00	9	opening_hours	Mo-Sa 09:30-17:30
node	4902442624	Memorial José Martí	-82.3866502	23.1228871	2022-07-12 19:37:46+00:00	9	phone	+53 (7) 8592347, 8592351
node	4902442624	Memorial José Martí	-82.3866502	23.1228871	2022-07-12 19:37:46+00:00	9	tourism	museum
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	addr:city	La Habana
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	addr:housenumber	13;15
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	addr:street	Calle C, e
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	addr:suburb	Ehtre Cyd
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	addr:village	Vedado
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	alt_name:de	Chinesische Botschaft
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	alt_name:en	Chinese embassy
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	country	CN
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	diplomatic	embassy
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	email	chinaemb_cu@mfa.gov.cn
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	embassy	yes
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	fax	+53-7-8333092
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	name	Embajada de China
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	name:de	Botschaft von China
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	name:en	Embassy of China
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	name:es	Embajada de China
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	name:fr	Ambassade de Chine
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	name:zh	中华人民共和国驻古巴共和国大使馆
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	name:zh_pinyin	Zhōnghuá rénmín gònghéguó zhù gǔbā gònghéguó dàshǐ guǎn
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	office	diplomatic
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	phone	+53-7-8333005
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	target	CU
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	website	http://cu.chineseembassy.org/chn/
node	4947127422	Embajada de China	-82.4300934	23.1162863	2022-02-04 09:57:52+00:00	24	wikidata	Q80119827
node	4957454789	Casa Verde	-82.3968498	23.1282015	2017-07-07 20:53:09+00:00	10	addr:city	La Habana
node	4957454789	Casa Verde	-82.3968498	23.1282015	2017-07-07 20:53:09+00:00	10	addr:housenumber	1106
node	4957454789	Casa Verde	-82.3968498	23.1282015	2017-07-07 20:53:09+00:00	10	addr:postcode	10400
node	4957454789	Casa Verde	-82.3968498	23.1282015	2017-07-07 20:53:09+00:00	10	addr:street	Calle 25
node	4957454789	Casa Verde	-82.3968498	23.1282015	2017-07-07 20:53:09+00:00	10	internet_access	no
node	4957454789	Casa Verde	-82.3968498	23.1282015	2017-07-07 20:53:09+00:00	10	name	Casa Verde
node	4957454789	Casa Verde	-82.3968498	23.1282015	2017-07-07 20:53:09+00:00	10	operator	Pedro Calderon
node	4957454789	Casa Verde	-82.3968498	23.1282015	2017-07-07 20:53:09+00:00	10	rooms	1
node	4957454789	Casa Verde	-82.3968498	23.1282015	2017-07-07 20:53:09+00:00	10	smoking	outside
node	4957454789	Casa Verde	-82.3968498	23.1282015	2017-07-07 20:53:09+00:00	10	tourism	guest_house
node	5000310191	Barriete Habana	-82.3602225	23.1377676	2017-07-28 16:34:44+00:00	8	addr:city	La Habana
node	5000310191	Barriete Habana	-82.3602225	23.1377676	2017-07-28 16:34:44+00:00	8	addr:housenumber	52
node	5000310191	Barriete Habana	-82.3602225	23.1377676	2017-07-28 16:34:44+00:00	8	addr:street	Consulado
node	5000310191	Barriete Habana	-82.3602225	23.1377676	2017-07-28 16:34:44+00:00	8	amenity	restaurant
node	5000310191	Barriete Habana	-82.3602225	23.1377676	2017-07-28 16:34:44+00:00	8	capacity	30
node	5000310191	Barriete Habana	-82.3602225	23.1377676	2017-07-28 16:34:44+00:00	8	cuisine	regional
node	5000310191	Barriete Habana	-82.3602225	23.1377676	2017-07-28 16:34:44+00:00	8	name	Barriete Habana
node	5000310191	Barriete Habana	-82.3602225	23.1377676	2017-07-28 16:34:44+00:00	8	outdoor_seating	no
node	5039169076	Apartment El Angel	-82.3509549	23.1384177	2017-08-16 13:18:02+00:00	9	addr:city	La Habana
node	5039169076	Apartment El Angel	-82.3509549	23.1384177	2017-08-16 13:18:02+00:00	9	addr:housenumber	167
node	5039169076	Apartment El Angel	-82.3509549	23.1384177	2017-08-16 13:18:02+00:00	9	addr:street	Obrapía
node	5039169076	Apartment El Angel	-82.3509549	23.1384177	2017-08-16 13:18:02+00:00	9	internet_access	no
node	5039169076	Apartment El Angel	-82.3509549	23.1384177	2017-08-16 13:18:02+00:00	9	name	Apartment El Angel
node	5039169076	Apartment El Angel	-82.3509549	23.1384177	2017-08-16 13:18:02+00:00	9	operator	Angel
node	5039169076	Apartment El Angel	-82.3509549	23.1384177	2017-08-16 13:18:02+00:00	9	rooms	2
node	5039169076	Apartment El Angel	-82.3509549	23.1384177	2017-08-16 13:18:02+00:00	9	smoking	no
node	5039169076	Apartment El Angel	-82.3509549	23.1384177	2017-08-16 13:18:02+00:00	9	tourism	motel
node	5047118364	Escuela Secundaria Eugenio María de Hostos;Maskotin	-82.3789656	23.0939055	2019-06-17 15:00:09+00:00	8	addr:city	La Habana
node	5047118364	Escuela Secundaria Eugenio María de Hostos;Maskotin	-82.3789656	23.0939055	2019-06-17 15:00:09+00:00	8	addr:postcode	10500
node	5047118364	Escuela Secundaria Eugenio María de Hostos;Maskotin	-82.3789656	23.0939055	2019-06-17 15:00:09+00:00	8	addr:street	Juan Delgado
node	5047118364	Escuela Secundaria Eugenio María de Hostos;Maskotin	-82.3789656	23.0939055	2019-06-17 15:00:09+00:00	8	amenity	school
node	5047118364	Escuela Secundaria Eugenio María de Hostos;Maskotin	-82.3789656	23.0939055	2019-06-17 15:00:09+00:00	8	description	Información recopilada por estudiantes de 4to año de Ciencias de la Información en representación del Proyecto Rastreando sus Huellas con objetivo de ubicar los salones de belleza para mascotas situados en La Habana.
node	5047118364	Escuela Secundaria Eugenio María de Hostos;Maskotin	-82.3789656	23.0939055	2019-06-17 15:00:09+00:00	8	facebook	https://www.facebook.com/rastreandohuellas/
node	5047118364	Escuela Secundaria Eugenio María de Hostos;Maskotin	-82.3789656	23.0939055	2019-06-17 15:00:09+00:00	8	name	Escuela Secundaria Eugenio María de Hostos;Maskotin
node	5047118364	Escuela Secundaria Eugenio María de Hostos;Maskotin	-82.3789656	23.0939055	2019-06-17 15:00:09+00:00	8	shop	pet_grooming
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	addr:city	La Habana
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	addr:housenumber	312
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	addr:street	Calle 14
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	country	FR
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	diplomatic	embassy
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	embassy	yes
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	name	Embajada de Francia
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	name:en	Embassy of France
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	name:es	Embajada de Francia
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	name:fr	Ambassade de France à Cuba
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	office	diplomatic
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	phone	+53 (7) 201 31 31
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	target	CU
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	website	https://cu.ambafrance.org/#main
node	5051533919	Embajada de Francia	-82.4189823	23.1250429	2022-03-25 18:09:49+00:00	15	wikidata	Q2841799
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	addr:city	La Habana
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	addr:housenumber	507
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	addr:street	Avenida Zanja
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	email	gitanayen@gmail.com
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	internet_access	wlan
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	internet_access:fee	yes
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	name	Villa Marina
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	name:es	Villa Marina
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	operator	Airbnb
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	rooms	2
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	smoking	isolated
node	5069590224	Villa Marina	-82.3709995	23.1343245	2018-03-03 01:26:51+00:00	12	tourism	guest_house
node	5075454523	Farmacia Ayestarán y General Suárez	-82.3824202	23.1208435	2019-06-24 13:51:12+00:00	7	addr:city	La Habana
node	5075454523	Farmacia Ayestarán y General Suárez	-82.3824202	23.1208435	2019-06-24 13:51:12+00:00	7	addr:street	Ayestarán
node	5075454523	Farmacia Ayestarán y General Suárez	-82.3824202	23.1208435	2019-06-24 13:51:12+00:00	7	amenity	pharmacy
node	5075454523	Farmacia Ayestarán y General Suárez	-82.3824202	23.1208435	2019-06-24 13:51:12+00:00	7	dispensing	no
node	5075454523	Farmacia Ayestarán y General Suárez	-82.3824202	23.1208435	2019-06-24 13:51:12+00:00	7	healthcare	pharmacy
node	5075454523	Farmacia Ayestarán y General Suárez	-82.3824202	23.1208435	2019-06-24 13:51:12+00:00	7	name	Farmacia Ayestarán y General Suárez
node	5075454523	Farmacia Ayestarán y General Suárez	-82.3824202	23.1208435	2019-06-24 13:51:12+00:00	7	opening_hours	8:00-20:00
node	5108133580	EBM-Euro Bussiness Market	-82.3571368	23.1388928	2018-06-10 11:18:32+00:00	5	addr:city	La Habana
node	5108133580	EBM-Euro Bussiness Market	-82.3571368	23.1388928	2018-06-10 11:18:32+00:00	5	addr:street	Avenida de Bélgica (Avenida de las Misiones)
node	5108133580	EBM-Euro Bussiness Market	-82.3571368	23.1388928	2018-06-10 11:18:32+00:00	5	contact:website	https://www.ebmworld.cu/#contacto
node	5108133580	EBM-Euro Bussiness Market	-82.3571368	23.1388928	2018-06-10 11:18:32+00:00	5	name	EBM-Euro Bussiness Market
node	5108133580	EBM-Euro Bussiness Market	-82.3571368	23.1388928	2018-06-10 11:18:32+00:00	5	office	company
node	5120861419	Casa Aurora	-82.4055126	23.1219778	2017-09-21 23:23:08+00:00	12	addr:city	La Habana
node	5120861419	Casa Aurora	-82.4055126	23.1219778	2017-09-21 23:23:08+00:00	12	addr:housenumber	356
node	5120861419	Casa Aurora	-82.4055126	23.1219778	2017-09-21 23:23:08+00:00	12	addr:postcode	10400
node	5120861419	Casa Aurora	-82.4055126	23.1219778	2017-09-21 23:23:08+00:00	12	addr:street	Avenida 26
node	5120861419	Casa Aurora	-82.4055126	23.1219778	2017-09-21 23:23:08+00:00	12	description	Apartamento independiente de 1 habitación, ideal para parejas. Cuenta con aire acondicionado, baño independiente con agua caliente, telefono y TV, cocina, caja fuerte y otras comodidades / 1 bedroom apartment, ideal for couples.
node	5120861419	Casa Aurora	-82.4055126	23.1219778	2017-09-21 23:23:08+00:00	12	email	casa.aurora356@gmail.com
node	5120861419	Casa Aurora	-82.4055126	23.1219778	2017-09-21 23:23:08+00:00	12	internet_access	no
